time,RegionID,Zipcode,City,State,Metro,CountyName,SizeRank,AveragePrice,ROI,value
2009-07-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,663500.0
2009-07-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,513000.0
2009-07-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,605800.0
2009-07-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1225100.0
2009-07-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,418900.0
2009-07-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,527400.0
2009-07-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,722000.0
2009-08-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1030800.0
2009-08-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,599700.0
2009-08-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,664000.0
2009-08-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,502700.0
2009-08-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,602800.0
2009-08-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1216100.0
2009-08-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,413900.0
2009-08-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,530800.0
2009-08-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,725600.0
2009-09-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1032400.0
2009-09-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,597800.0
2009-09-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,664200.0
2009-09-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,495700.0
2009-09-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,602800.0
2009-09-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1214600.0
2009-09-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,410300.0
2009-09-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,530400.0
2009-09-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,728300.0
2009-10-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1034000.0
2009-10-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,601700.0
2009-10-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,661300.0
2009-10-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,491400.0
2009-10-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,603600.0
2009-10-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1216200.0
2009-10-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,407800.0
2009-10-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,525100.0
2009-10-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,727300.0
2009-11-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1034300.0
2009-11-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,609300.0
2009-11-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,655400.0
2009-11-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,489600.0
2009-11-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,605200.0
2009-11-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1217300.0
2009-11-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,406500.0
2009-11-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,516400.0
2009-11-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,722700.0
2009-12-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1028300.0
2009-12-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,620100.0
2009-12-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,653300.0
2009-12-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,489500.0
2009-12-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,608300.0
2009-12-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1219800.0
2009-12-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,404600.0
2009-12-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,510200.0
2009-12-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,711900.0
2010-01-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1022000.0
2010-01-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,615600.0
2010-01-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,650400.0
2010-01-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,490200.0
2010-01-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,608500.0
2010-01-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1222500.0
2010-01-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,404400.0
2010-01-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,508300.0
2010-01-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,689600.0
2010-02-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1022400.0
2010-02-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,614200.0
2010-02-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,648300.0
2010-02-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,490600.0
2010-02-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,610000.0
2010-02-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1222900.0
2010-02-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,406800.0
2010-02-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,508300.0
2010-02-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,680500.0
2010-03-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1025800.0
2010-03-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,608900.0
2010-03-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,643200.0
2010-03-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,489000.0
2010-03-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,599200.0
2010-03-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1222700.0
2010-03-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,406700.0
2010-03-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,498300.0
2010-03-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,686400.0
2010-04-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1021300.0
2010-04-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,594700.0
2010-04-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,633500.0
2010-04-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,483400.0
2010-04-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,581600.0
2010-04-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1228500.0
2010-04-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,403500.0
2010-04-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,482500.0
2010-04-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,696800.0
2010-05-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1015000.0
2010-05-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,587000.0
2010-05-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,631500.0
2010-05-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,478500.0
2010-05-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,577400.0
2010-05-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1237100.0
2010-05-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,402000.0
2010-05-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,476000.0
2010-05-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,702900.0
2010-06-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1010900.0
2010-06-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,602900.0
2010-06-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,643700.0
2010-06-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,475700.0
2010-06-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,593100.0
2010-06-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1247800.0
2010-06-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,403900.0
2010-06-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,479200.0
2010-06-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,712500.0
2010-07-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,1005600.0
2010-07-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,611200.0
2010-07-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,653300.0
2010-07-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,474300.0
2010-07-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,605800.0
2010-07-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1256200.0
2010-07-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,406900.0
2010-07-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,478000.0
2010-07-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,723000.0
2010-08-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,988700.0
2010-08-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,610500.0
2010-08-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,649500.0
2010-08-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,475100.0
2010-08-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,612200.0
2010-08-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1258600.0
2010-08-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,409700.0
2010-08-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,472500.0
2010-08-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,730700.0
2010-09-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,967200.0
2010-09-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,606700.0
2010-09-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,636000.0
2010-09-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,478900.0
2010-09-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,613700.0
2010-09-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1251500.0
2010-09-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,411300.0
2010-09-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,468600.0
2010-09-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,726200.0
2010-10-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,953700.0
2010-10-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,603300.0
2010-10-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,623900.0
2010-10-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,484500.0
2010-10-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,618400.0
2010-10-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1241400.0
2010-10-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,412600.0
2010-10-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,464400.0
2010-10-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,713900.0
2010-11-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,948500.0
2010-11-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,596800.0
2010-11-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,618100.0
2010-11-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,492700.0
2010-11-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,622800.0
2010-11-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1231100.0
2010-11-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,415300.0
2010-11-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,455300.0
2010-11-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,698300.0
2010-12-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,944800.0
2010-12-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,589600.0
2010-12-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,609400.0
2010-12-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,499500.0
2010-12-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,621500.0
2010-12-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1226100.0
2010-12-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,419300.0
2010-12-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,442900.0
2010-12-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,684800.0
2011-01-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,941200.0
2011-01-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,592300.0
2011-01-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,599800.0
2011-01-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,502500.0
2011-01-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,621900.0
2011-01-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1229000.0
2011-01-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,422300.0
2011-01-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,431900.0
2011-01-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,689700.0
2011-02-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,934700.0
2011-02-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,598700.0
2011-02-01,60639,7302,Jersey City,NJ,New York,Hudson,192,596591.320754717,9.403061224489797,592100.0
2011-02-01,62027,11216,New York,NY,New York,Kings,476,572171.6981132076,9.942505133470226,505500.0
2011-02-01,62033,11222,New York,NY,New York,Kings,1156,640047.5471698113,10.535522788203751,635100.0
2011-02-01,60461,6820,Darien,CT,Stamford,Fairfield,6037,1128919.6226415094,1.5142184386886433,1234800.0
2011-02-01,60796,7756,Neptune,NJ,New York,Monmouth,9759,345644.5283018868,4.418274111675127,422500.0
2011-02-01,60125,6068,Salisbury,CT,Torrington,Litchfield,13646,384341.13207547175,1.4765135699373697,424600.0
2011-02-01,60446,6793,Washington,CT,Torrington,Litchfield,14356,583974.716981132,1.3660968660968658,698300.0
2011-03-01,60545,7030,Hoboken,NJ,New York,Hudson,58,957777.3584905659,5.148209549071618,927300.0
2011-03-01,62022,11211,New York,NY,New York,Kings,118,595167.1698113207,11.18993993993994,607000.0
